Provincia,Mbps (Media de bajada),Velocidad_Promedio_Provincia,Nueva_Velocidad,KPI_Aumento_Velocidad
Río Negro,4.74135085738145,22.761131735454708,4.978418400250523,5.000000000000009
Salta,5.75621313483984,25.51226914594281,6.044023791581833,5.0000000000000115
San Juan,3.49203380952381,8.850696587126581,3.6666355000000004,4.999999999999999
San Luis,3.50282414997505,28.98381675858839,3.677965357473803,5.000000000000009
Santa Cruz,3.60311348968991,8.40829398214465,3.783269164174406,5.000000000000011
Santa Fe,6.8387492504462,29.291079513758643,7.18068671296851,5.0
Santiago Del Estero,5.05794740805446,13.205254673844061,5.3108447784571835,5.000000000000011
Tierra Del Fuego,3.47676146737609,7.989260750593337,3.650599540744895,5.000000000000007
Tucumán,6.09328044562472,32.51176385893377,6.3979444679059565,5.0000000000000036
Buenos Aires,6.67848257709171,44.001792787906716,7.0124067059462964,5.000000000000011
Capital Federal,8.34814731669542,63.331717870208955,8.76555468253019,5.000000000000003
Catamarca,4.97378483754513,29.836084392605336,5.222474079422387,5.000000000000002
Chaco,7.30790539827282,32.95065270309209,7.673300668186461,5.000000000000002
Chubut,3.44338620087336,8.194332114660515,3.6155555109170283,5.000000000000009
Córdoba,6.79947763737,35.07736611619202,7.1394515192385,5.000000000000008
Corrientes,6.43297127701597,29.335323255693304,6.754619840866769,5.000000000000003
Entre Ríos,5.95147457570752,27.630179819463983,6.249048304492896,4.999999999999998
Formosa,5.74238893190157,23.28657364915028,6.029508378496649,5.000000000000005
Jujuy,4.39386125963475,17.20923978540554,4.613554322616488,5.0
La Pampa,3.22081358421833,9.291688324976617,3.3818542634292466,5.000000000000006
La Rioja,5.42718047337278,20.79586006879485,5.698539497041419,4.999999999999999
Mendoza,3.5072942051441,14.867812320279436,3.682658915401305,5.0000000000000036
Misiones,7.34104198891632,28.90183042687181,7.708094088362136,5.000000000000003
Neuquén,6.03483614442139,31.061870659916227,6.336577951642459,4.999999999999997
Río Negro,4.44944887797169,22.761131735454708,4.671921321870275,4.9999999999999964
Salta,5.33537121782187,25.51226914594281,5.602139778712964,4.999999999999999
San Juan,3.49243516124643,8.850696587126581,3.6670569193087514,5.0
San Luis,3.50282414997505,28.98381675858839,3.677965357473803,5.000000000000009
Santa Cruz,3.59193007563632,8.40829398214465,3.7715265794181363,5.00000000000001
Santa Fe,6.28403648689241,29.291079513758643,6.598238311237031,5.0000000000000036
Santiago Del Estero,4.94896583328499,13.205254673844061,5.196414124949239,5.000000000000001
Tierra Del Fuego,3.47676146737609,7.989260750593337,3.650599540744895,5.000000000000007
Tucumán,5.87550732569558,32.51176385893377,6.169282691980359,5.000000000000009
Buenos Aires,6.35154645026031,44.001792787906716,6.669123772773325,4.999999999999999
Capital Federal,7.95759624275289,63.331717870208955,8.355476054890536,5.000000000000015
Catamarca,4.88571130511986,29.836084392605336,5.1299968703758525,4.999999999999996
Chaco,7.07753100591982,32.95065270309209,7.431407556215811,5.000000000000007
Chubut,3.40719129144482,8.194332114660515,3.5775508560170612,5.00000000000001
Córdoba,6.46674036390561,35.07736611619202,6.790077382100891,4.999999999999998
Corrientes,6.23624560407751,29.335323255693304,6.548057884281386,5.000000000000006
Entre Ríos,5.80735082912761,27.630179819463983,6.097718370583991,5.000000000000007
Formosa,5.63067416491632,23.28657364915028,5.912207873162136,5.000000000000004
Jujuy,4.32396274574204,17.20923978540554,4.5401608830291424,5.0
La Pampa,3.1895597297498,9.291688324976617,3.3490377162372904,5.000000000000007
La Rioja,5.34376242721422,20.79586006879485,5.610950548574932,5.000000000000012
Mendoza,3.50660346974538,14.867812320279436,3.6819336432326493,5.000000000000006
Misiones,7.10947580910136,28.90183042687181,7.464949599556428,5.000000000000006
Neuquén,5.67844630654237,31.061870659916227,5.962368621869489,5.000000000000003
Río Negro,4.36993046316533,22.761131735454708,4.588426986323597,5.00000000000001
Salta,5.22088357784697,25.51226914594281,5.481927756739319,5.000000000000009
San Juan,3.49113555404487,8.850696587126581,3.6656923317471133,4.999999999999998
San Luis,3.50282414997505,28.98381675858839,3.677965357473803,5.000000000000009
Santa Cruz,3.56391640895886,8.40829398214465,3.742112229406803,5.0
Santa Fe,6.04023332894067,29.291079513758643,6.342244995387704,5.000000000000005
Santiago Del Estero,4.86679443144862,13.205254673844061,5.1101341530210505,4.999999999999998
Tierra Del Fuego,3.47676146737609,7.989260750593337,3.650599540744895,5.000000000000007
Tucumán,5.72776693420211,32.51176385893377,6.014155280912216,5.000000000000002
Buenos Aires,5.91491800816368,44.001792787906716,6.210663908571864,5.000000000000011
Capital Federal,7.38017269920781,63.331717870208955,7.749181334168201,5.000000000000006
Catamarca,4.72524117995849,29.836084392605336,4.961503238956415,5.000000000000004
Chaco,6.71822036324595,32.95065270309209,7.054131381408248,5.000000000000003
Chubut,3.34386632798464,8.194332114660515,3.5110596443838724,5.000000000000009
Córdoba,6.06852692351841,35.07736611619202,6.37195326969433,5.000000000000005
Corrientes,5.95819256106671,29.335323255693304,6.256102189120045,4.9999999999999964
Entre Ríos,5.58642748832949,27.630179819463983,5.865748862745965,5.00000000000001
Formosa,5.4161310069991,23.28657364915028,5.686937557349055,5.000000000000005
Jujuy,4.21529113090901,17.20923978540554,4.426055687454461,5.000000000000006
La Pampa,3.14499842618823,9.291688324976617,3.3022483474976414,5.000000000000004
La Rioja,5.07673173900207,20.79586006879485,5.330568325952173,4.999999999999997
Mendoza,3.50729080145311,14.867812320279436,3.6826553415257655,5.000000000000002
Misiones,6.74122226984224,28.90183042687181,7.078283383334352,5.0
Neuquén,5.29216686473129,31.061870659916227,5.5567752079678545,4.999999999999999
Río Negro,4.16292428248275,22.761131735454708,4.3710704966068885,5.000000000000015
Salta,5.05287443655048,25.51226914594281,5.305518158378004,4.999999999999998
San Juan,3.48906744628773,8.850696587126581,3.6635208186021164,5.0000000000000036
San Luis,3.50302377404017,28.98381675858839,3.6781749627421787,5.000000000000007
Santa Cruz,3.53583356483625,8.40829398214465,3.7126252430780626,5.0000000000000036
Santa Fe,5.67726376156478,29.291079513758643,5.9611269496430195,5.000000000000007
Santiago Del Estero,4.67012308701355,13.205254673844061,4.903629241364228,4.9999999999999964
Tierra Del Fuego,3.47654537746248,7.989260750593337,3.650372646335604,4.999999999999998
Tucumán,5.5446832601914,32.51176385893377,5.82191742320097,5.000000000000005
Buenos Aires,5.41514436700482,44.001792787906716,5.685901585355062,5.000000000000011
Capital Federal,6.57621893245929,63.331717870208955,6.905029879082255,5.000000000000003
Catamarca,4.36483596451661,29.836084392605336,4.583077762742441,5.000000000000014
Chaco,6.29735751095808,32.95065270309209,6.612225386505984,5.0
Chubut,3.33597349898555,8.194332114660515,3.5027721739348276,5.000000000000009
Córdoba,5.51691282300281,35.07736611619202,5.792758464152951,4.999999999999998
Corrientes,5.60182256952425,29.335323255693304,5.881913698000463,4.999999999999998
Entre Ríos,5.13114278330125,27.630179819463983,5.387699922466313,5.0
Formosa,5.10413219586628,23.28657364915028,5.359338805659594,4.999999999999997
Jujuy,3.84335304395807,17.20923978540554,4.035520696155974,5.0000000000000036
La Pampa,3.14606780652538,9.291688324976617,3.3033711968516495,5.000000000000009
La Rioja,4.77384306700108,20.79586006879485,5.0125352203511335,4.999999999999998
Mendoza,3.50016856787161,14.867812320279436,3.675176996265191,5.000000000000004
Misiones,6.23366056675479,28.90183042687181,6.54534359509253,5.000000000000003
Neuquén,4.86640695565863,31.061870659916227,5.109727303441562,5.00000000000001
Río Negro,3.97661641190515,22.761131735454708,4.1754472325004075,5.000000000000003
Salta,4.74937893532293,25.51226914594281,4.986847882089077,5.0000000000000115
San Juan,3.48837182942843,8.850696587126581,3.6627904208998516,5.000000000000009
San Luis,3.50198336917563,28.98381675858839,3.6770825376344116,5.0
Santa Cruz,3.50211502760046,8.40829398214465,3.6772207789804834,5.000000000000011
Santa Fe,5.13859853091851,29.291079513758643,5.395528457464436,5.000000000000004
Santiago Del Estero,4.30981517959065,13.205254673844061,4.525305938570183,5.0
Tierra Del Fuego,3.47869246321177,7.989260750593337,3.6526270863723584,5.0
Tucumán,5.20097976176087,32.51176385893377,5.461028749848913,5.0000000000000036
Buenos Aires,4.99216843748391,44.001792787906716,5.241776859358105,4.999999999999998
Capital Federal,6.0474037028117,63.331717870208955,6.349773887952285,5.000000000000006
Catamarca,4.20358844929513,29.836084392605336,4.4137678717598865,5.000000000000003
Chaco,5.99147268320831,32.95065270309209,6.291046317368726,4.999999999999997
Chubut,3.37966393307142,8.194332114660515,3.548647129724991,5.000000000000003
Córdoba,5.15680161704967,35.07736611619202,5.414641697902153,5.0000000000000036
Corrientes,5.37127911707625,29.335323255693304,5.639843072930063,4.999999999999998
Entre Ríos,5.08457490560524,27.630179819463983,5.3388036508855015,4.999999999999997
Formosa,4.87233338042096,23.28657364915028,5.1159500494420085,5.000000000000012
Jujuy,3.77122134259834,17.20923978540554,3.9597824097282572,5.000000000000004
La Pampa,3.04764203627926,9.291688324976617,3.200024138093223,5.000000000000009
La Rioja,4.61697393805045,20.79586006879485,4.847822634952973,4.999999999999996
Mendoza,3.50286892297888,14.867812320279436,3.678012369127824,5.000000000000008
Misiones,6.00096871738031,28.90183042687181,6.301017153249326,5.000000000000006
Neuquén,4.42049314901527,31.061870659916227,4.641517806466034,5.00000000000001
Río Negro,3.82665919682892,22.761131735454708,4.017992156670366,4.999999999999998
Salta,4.74185878457152,25.51226914594281,4.978951723800097,5.000000000000006
San Juan,3.48552349076048,8.850696587126581,3.6597996652985043,5.00000000000001
San Luis,3.50290043923865,28.98381675858839,3.6780454612005826,5.000000000000009
Santa Cruz,3.48315808971074,8.40829398214465,3.6573159941962774,5.000000000000007
Santa Fe,4.89813602895205,29.291079513758643,5.1430428303996525,5.000000000000006
Santiago Del Estero,4.17401156430692,13.205254673844061,4.382712142522267,5.000000000000003
Tierra Del Fuego,3.47508263271679,7.989260750593337,3.64883676435263,5.000000000000007
Tucumán,5.00403664067989,32.51176385893377,5.254238472713885,5.000000000000013
Buenos Aires,4.88414890585654,44.001792787906716,5.128356351149367,4.999999999999998
Capital Federal,5.92780352297904,63.331717870208955,6.224193699127992,5.000000000000001
Catamarca,4.1242683691587,29.836084392605336,4.330481787616635,4.999999999999999
Chaco,5.82838418079096,32.95065270309209,6.119803389830508,5.0000000000000115
Chubut,3.2838650316133,8.194332114660515,3.4480582831939652,5.000000000000006
Córdoba,5.06708149326841,35.07736611619202,5.320435567931831,5.0000000000000115
Corrientes,5.25948212049208,29.335323255693304,5.522456226516684,5.000000000000001
Entre Ríos,5.00785590529936,27.630179819463983,5.258248700564328,5.000000000000005
Formosa,4.66030856858068,23.28657364915028,4.893323997009714,5.000000000000009
Jujuy,3.7246804758923,17.20923978540554,3.910914499686915,4.999999999999999
La Pampa,2.93674770722963,9.291688324976617,3.0835850925911115,5.0
La Rioja,4.52167186392629,20.79586006879485,4.747755457122604,4.9999999999999964
Mendoza,3.5017779300891,14.867812320279436,3.6768668265935553,5.000000000000007
Misiones,5.9022914436487,28.90183042687181,6.1974060158311355,5.000000000000009
Neuquén,4.35559286155294,31.061870659916227,4.573372504630587,5.000000000000007
Río Negro,3.76893229959851,22.761131735454708,3.9573789145784355,5.000000000000001
Salta,4.67346703814158,25.51226914594281,4.907140390048659,5.000000000000001
San Juan,3.48160411695573,8.850696587126581,3.6556843228035167,5.000000000000009
San Luis,3.50293742586002,28.98381675858839,3.678084297153021,5.000000000000003
Santa Cruz,3.48096796191061,8.40829398214465,3.6550163600061407,5.000000000000007
Santa Fe,4.80987377455356,29.291079513758643,5.050367463281238,5.000000000000006
Santiago Del Estero,4.09410169145076,13.205254673844061,4.298806776023298,5.0
Tierra Del Fuego,3.47482486424173,7.989260750593337,3.6485661074538167,5.000000000000003
Tucumán,4.88229794633078,32.51176385893377,5.126412843647319,5.0
Buenos Aires,4.70059791427046,44.001792787906716,4.935627809983983,4.9999999999999964
Capital Federal,5.66468043459464,63.331717870208955,5.947914456324372,5.0
Catamarca,3.88456387259975,29.836084392605336,4.078792066229737,4.999999999999999
Chaco,5.46643296553986,32.95065270309209,5.739754613816853,5.000000000000003
Chubut,3.27903841147495,8.194332114660515,3.442990332048698,5.000000000000011
Córdoba,4.86784900122509,35.07736611619202,5.111241451286345,5.00000000000001
Corrientes,5.06347381678221,29.335323255693304,5.316647507621321,5.0000000000000036
Entre Ríos,4.76671236672909,27.630179819463983,5.005047985065545,5.000000000000012
Formosa,4.16616410219452,23.28657364915028,4.374472307304246,5.000000000000006
Jujuy,3.53272455120101,17.20923978540554,3.7093607787610607,5.000000000000003
La Pampa,2.91493221414279,9.291688324976617,3.0606788248499295,4.999999999999998
La Rioja,4.24585057539801,20.79586006879485,4.4581431041679105,4.999999999999999
Mendoza,3.50016095102191,14.867812320279436,3.6751689985730054,5.000000000000002
Misiones,5.63428905090369,28.90183042687181,5.9160035034488745,4.999999999999999
Neuquén,4.22994398489574,31.061870659916227,4.441441184140527,5.000000000000009
Río Negro,3.73683145620249,22.761131735454708,3.9236730290126145,5.0
Salta,4.42183141297756,25.51226914594281,4.642922983626438,4.9999999999999964
San Juan,3.48109282037388,8.850696587126581,3.655147461392574,5.000000000000002
San Luis,3.50275387159826,28.98381675858839,3.6778915651781734,5.000000000000011
Santa Cruz,3.48068774435859,8.40829398214465,3.6547221315765195,5.000000000000001
Santa Fe,4.55989545240263,29.291079513758643,4.787890225022762,5.000000000000013
Santiago Del Estero,3.91123732169146,13.205254673844061,4.1067991877760335,5.000000000000012
Tierra Del Fuego,3.47772105693272,7.989260750593337,3.651607109779356,4.999999999999998
Tucumán,4.5723186672303,32.51176385893377,4.800934600591814,4.999999999999996
Buenos Aires,4.46349566354801,44.001792787906716,4.686670446725411,4.999999999999999
Capital Federal,5.31214873823781,63.331717870208955,5.577756175149701,5.000000000000006
Catamarca,3.68250829503855,29.836084392605336,3.8666337097904777,5.000000000000008
Chaco,5.19477141425948,32.95065270309209,5.4545099849724545,5.000000000000004
Chubut,3.21657164748512,8.194332114660515,3.377400229859376,5.0000000000000115
Córdoba,4.55793766620085,35.07736611619202,4.785834549510892,4.9999999999999964
Corrientes,4.84719763799374,29.335323255693304,5.089557519893427,5.000000000000001
Entre Ríos,4.55056996750087,27.630179819463983,4.778098465875914,5.000000000000008
Formosa,3.76491568402765,23.28657364915028,3.9531614682290326,5.000000000000006
Jujuy,3.40867884314609,17.20923978540554,3.5791127853033946,5.000000000000005
La Pampa,2.86265664010624,9.291688324976617,3.005789472111552,5.000000000000009
La Rioja,4.00155139620813,20.79586006879485,4.2016289660185375,5.000000000000016
Mendoza,3.49972410886249,14.867812320279436,3.674710314305615,5.000000000000009
Misiones,5.32756264967692,28.90183042687181,5.593940782160766,5.000000000000011
Neuquén,4.05961773753304,31.061870659916227,4.2625986244096925,5.000000000000006
Río Negro,3.66673444862143,22.761131735454708,3.8500711710525017,5.000000000000002
Salta,4.21812164568684,25.51226914594281,4.4290277279711825,5.0000000000000115
San Juan,3.47891928906671,8.850696587126581,3.6528652535200457,5.000000000000004
San Luis,3.50277095310136,28.98381675858839,3.677909500756428,5.0
Santa Cruz,3.47332349743749,8.40829398214465,3.6469896723093647,5.0000000000000036
Santa Fe,4.30319618165638,29.291079513758643,4.5183559907392,5.000000000000006
Santiago Del Estero,3.72881129536047,13.205254673844061,3.915251860128494,5.000000000000003
Tierra Del Fuego,3.47751587628866,7.989260750593337,3.6513916701030933,5.000000000000002
Tucumán,4.30681276746996,32.51176385893377,4.522153405843459,5.000000000000008
Buenos Aires,4.32380370934677,44.001792787906716,4.539993894814108,5.0
Capital Federal,4.99971168387637,63.331717870208955,5.2496972680701885,4.9999999999999964
Catamarca,3.48360366096299,29.836084392605336,3.65778384401114,5.000000000000007
Chaco,4.89990879703037,32.95065270309209,5.144904236881889,5.000000000000012
Chubut,3.2131565777598,8.194332114660515,3.3738144066477904,5.000000000000009
Córdoba,4.30427928200685,35.07736611619202,4.519493246107193,5.0000000000000115
Corrientes,4.62819022139316,29.335323255693304,4.859599732462818,4.999999999999998
Entre Ríos,4.34674650578663,27.630179819463983,4.564083831075962,5.000000000000012
Formosa,3.38115011235955,23.28657364915028,3.5502076179775277,5.000000000000006
Jujuy,3.24190210859827,17.20923978540554,3.4039972140281836,5.000000000000003
La Pampa,2.83409951021787,9.291688324976617,2.9758044857287635,5.000000000000006
La Rioja,3.78040210603649,20.79586006879485,3.9694222113383146,5.000000000000008
Mendoza,3.49913067089835,14.867812320279436,3.6740872044432673,5.0
Misiones,4.9730042513212,28.90183042687181,5.22165446388726,5.000000000000007
Neuquén,3.91149163819858,31.061870659916227,4.107066220108509,4.999999999999996
Río Negro,3.58529708825738,22.761131735454708,3.764561942670249,5.000000000000006
Salta,4.02277793616362,25.51226914594281,4.223916832971801,4.9999999999999964
San Juan,3.47698917009324,8.850696587126581,3.650838628597902,4.999999999999998
San Luis,3.50099427046543,28.98381675858839,3.6760439839887016,5.000000000000003
Santa Cruz,3.47421703066738,8.40829398214465,3.647927882200749,4.999999999999999
Santa Fe,4.06328306840814,29.291079513758643,4.266447221828547,5.000000000000004
Santiago Del Estero,3.57110412512624,13.205254673844061,3.7496593313825524,5.000000000000007
Tierra Del Fuego,3.45387808575141,7.989260750593337,3.626571990038981,5.000000000000009
Tucumán,4.07107804024244,32.51176385893377,4.274631942254562,5.000000000000005
Buenos Aires,4.19894350823666,44.001792787906716,4.408890683648493,5.000000000000004
Capital Federal,4.78178771127556,63.331717870208955,5.020877096839338,5.000000000000003
Catamarca,3.33600533479779,29.836084392605336,3.5028056015376796,5.000000000000002
Chaco,3.97740036330609,32.95065270309209,4.176270381471395,5.000000000000005
Chubut,3.17464915813126,8.194332114660515,3.333381616037823,5.0
Córdoba,4.09290306218457,35.07736611619202,4.297548215293799,5.000000000000003
Corrientes,3.8061123116725,29.335323255693304,3.9964179272561253,5.000000000000009
Entre Ríos,3.80005178711007,27.630179819463983,3.9900543764655736,5.000000000000006
Formosa,3.02332661782662,23.28657364915028,3.174492948717951,5.000000000000004
Jujuy,3.12764210819079,17.20923978540554,3.2840242136003295,5.000000000000003
La Pampa,2.7542087306377,9.291688324976617,2.891919167169585,5.000000000000003
La Rioja,3.58202389952445,20.79586006879485,3.7611250945006724,4.999999999999999
Mendoza,3.49876776859991,14.867812320279436,3.6737061570299057,5.000000000000008
Misiones,4.02561996141346,28.90183042687181,4.226900959484133,4.999999999999997
Neuquén,3.85077258259739,31.061870659916227,4.04331121172726,5.000000000000009
Río Negro,3.54312925425425,22.761131735454708,3.7202857169669628,5.000000000000005
Salta,3.86225943150255,25.51226914594281,4.055372403077678,5.000000000000015
San Juan,3.47522016922811,8.850696587126581,3.6489811776895156,5.0000000000000036
San Luis,3.50362120635887,28.98381675858839,3.6788022666768136,5.000000000000008
Santa Cruz,3.33302618371396,8.40829398214465,3.499677492899658,5.000000000000008
Santa Fe,3.78070786071651,29.291079513758643,3.969743253752336,5.000000000000006
Santiago Del Estero,3.45822447265973,13.205254673844061,3.631135696292717,5.000000000000009
Tierra Del Fuego,3.47472446989241,7.989260750593337,3.6484606933870305,5.0
Tucumán,3.86061231024495,32.51176385893377,4.053642925757198,5.000000000000016
Buenos Aires,3.96904699117324,44.001792787906716,4.1674993407319025,5.000000000000013
Capital Federal,4.43738094339007,63.331717870208955,4.659249990559574,5.000000000000005
Catamarca,2.91517617504052,29.836084392605336,3.060934983792546,5.000000000000003
Chaco,3.461947812451,32.95065270309209,3.6350452030735503,5.0000000000000036
Chubut,3.16574179076398,8.194332114660515,3.3240288803021794,5.000000000000004
Córdoba,3.66006224955991,35.07736611619202,3.8430653620379056,5.000000000000003
Corrientes,3.41092777664112,29.335323255693304,3.581474165473176,5.000000000000006
Entre Ríos,3.39960794175268,27.630179819463983,3.569588338840314,5.0000000000000036
Formosa,2.65628301523038,23.28657364915028,2.789097165991899,5.000000000000002
Jujuy,2.93070539025186,17.20923978540554,3.077240659764453,5.000000000000008
La Pampa,2.81651954574832,9.291688324976617,2.957345523035736,5.0000000000000115
La Rioja,3.09517878464149,20.79586006879485,3.2499377238735647,5.0
Mendoza,3.50285317684907,14.867812320279436,3.6779958356915237,5.000000000000003
Misiones,3.57752385757149,28.90183042687181,3.7564000504500648,5.000000000000006
Neuquén,3.7429104879161,31.061870659916227,3.9300560123119053,5.000000000000003
Río Negro,3.47997917029004,22.761131735454708,3.653978128804542,5.000000000000003
Salta,3.41091036248803,25.51226914594281,3.581455880612432,5.000000000000008
San Juan,3.47372598559039,8.850696587126581,3.64741228486991,5.000000000000009
San Luis,3.50311319018405,28.98381675858839,3.6782688496932527,5.000000000000001
Santa Cruz,3.30732226015574,8.40829398214465,3.4726883731635274,5.000000000000007
Santa Fe,3.37559291224911,29.291079513758643,3.544372557861566,5.000000000000006
Santiago Del Estero,3.09954651038892,13.205254673844061,3.2545238359083664,5.000000000000006
Tierra Del Fuego,3.47098171141966,7.989260750593337,3.6445307969906433,5.0000000000000036
Tucumán,3.34989752676935,32.51176385893377,3.5173924031078174,5.000000000000003
Buenos Aires,3.85186276004367,44.001792787906716,4.044455898045854,5.000000000000011
Capital Federal,4.24999122363848,63.331717870208955,4.462490784820404,5.000000000000006
Catamarca,2.9153584248268,29.836084392605336,3.06112634606814,5.000000000000011
Chaco,3.4206301023632,32.95065270309209,3.5916616074813605,5.00000000000001
Chubut,3.15640525285759,8.194332114660515,3.3142255155004694,5.000000000000001
Córdoba,3.55678596068326,35.07736611619202,3.7346252587174233,5.000000000000006
Corrientes,3.36697059898026,29.335323255693304,3.535319128929273,5.000000000000002
Entre Ríos,3.31240030997454,27.630179819463983,3.4780203254732673,5.000000000000009
Formosa,2.65235125,23.28657364915028,2.7849688125000003,5.000000000000004
Jujuy,2.76903167947822,17.20923978540554,2.9074832634521313,5.000000000000012
La Pampa,2.68457605542687,9.291688324976617,2.8188048581982135,4.9999999999999964
La Rioja,3.09515334338864,20.79586006879485,3.249911010558072,5.000000000000006
Mendoza,3.50303318206071,14.867812320279436,3.6781848411637457,5.000000000000008
Misiones,3.54002388571276,28.90183042687181,3.717025079998398,5.0
Neuquén,3.66470433804515,31.061870659916227,3.847939554947408,5.000000000000006
Río Negro,3.42862575044451,22.761131735454708,3.6000570379667356,5.000000000000006
Salta,3.39113775110879,25.51226914594281,3.5606946386642297,5.000000000000011
San Juan,3.47248406459358,8.850696587126581,3.646108267823259,5.000000000000003
San Luis,3.50410448104175,28.98381675858839,3.6793097050938375,5.000000000000003
Santa Cruz,3.31815166016344,8.40829398214465,3.4840592431716124,5.000000000000006
Santa Fe,3.31169104109792,29.291079513758643,3.477275593152816,5.0
Santiago Del Estero,3.06975092114959,13.205254673844061,3.2232384672070697,5.000000000000011
Tierra Del Fuego,3.47009598681291,7.989260750593337,3.6436007861535558,5.000000000000001
Tucumán,3.34994476711167,32.51176385893377,3.5174420054672537,5.000000000000006
Buenos Aires,3.73313279998293,44.001792787906716,3.9197894399820767,5.000000000000006
Capital Federal,4.02408151087022,63.331717870208955,4.225285586413731,5.000000000000016
Catamarca,2.80273440079234,29.836084392605336,2.942871120831957,5.0000000000000115
Chaco,3.25583730374444,32.95065270309209,3.418629168931662,5.000000000000006
Chubut,3.17591667514646,8.194332114660515,3.3347125089037832,5.000000000000006
Córdoba,3.38740458152481,35.07736611619202,3.5567748106010506,4.999999999999998
Corrientes,3.21862508234916,29.335323255693304,3.379556336466618,5.0000000000000115
Entre Ríos,3.16729008998272,27.630179819463983,3.325654594481856,5.0
Formosa,2.57372921091968,23.28657364915028,2.702415671465664,5.0000000000000036
Jujuy,2.69026334940686,17.20923978540554,2.824776516877203,5.000000000000001
La Pampa,2.64721042446136,9.291688324976617,2.779570945684428,5.000000000000003
La Rioja,2.96474037298708,20.79586006879485,3.112977391636434,5.000000000000001
Mendoza,3.50268055655512,14.867812320279436,3.677814584382876,5.0
Misiones,3.40312626767991,28.90183042687181,3.5732825810639057,5.000000000000003
Neuquén,3.54930165082541,31.061870659916227,3.7267667333666803,5.0
Río Negro,3.3537963181895,22.761131735454708,3.5214861340989754,5.000000000000009
Salta,3.30090197925452,25.51226914594281,3.465947078217246,5.0000000000000036
San Juan,3.46913845974917,8.850696587126581,3.6425953827366286,5.000000000000007
San Luis,3.50281532213108,28.98381675858839,3.677956088237634,5.000000000000001
Santa Cruz,3.31599147982063,8.40829398214465,3.4817910538116617,5.000000000000011
Santa Fe,3.14740684527868,29.291079513758643,3.3047771875426144,5.00000000000001
Santiago Del Estero,2.94947172149921,13.205254673844061,3.096945307574171,5.000000000000009
Tierra Del Fuego,3.44688793732356,7.989260750593337,3.619232334189738,5.0
Tucumán,3.20834182355113,32.51176385893377,3.3687589147286863,4.999999999999998
